student_id,course_id,enrolled_at,quiz1,quiz2,midterm,assignments,project,final,present_count,total_sessions,attendance_percentage
571,5,2023-01-01,35.0,25.0,40.0,6.0,93.33333333333334,fail,20,768,2.604166666666667
571,6,2023-01-01,45.0,25.0,60.0,46.0,96.66666666666667,fail,24,768,3.125
571,7,2023-08-01,45.0,15.0,50.0,4.0,93.33333333333334,fail,25,696,3.5919540229885056
571,8,2023-08-01,40.0,20.0,54.0,30.0,66.66666666666667,fail,17,696,2.442528735632184
571,9,2023-08-01,50.0,20.0,42.0,0.0,96.66666666666667,fail,24,696,3.4482758620689653
571,10,2023-08-01,35.0,30.0,56.0,22.0,100.0,fail,26,696,3.7356321839080464
571,11,2023-08-01,35.0,15.0,54.0,10.0,76.66666666666667,fail,27,696,3.8793103448275863
571,12,2023-08-01,35.0,45.0,60.0,18.0,86.66666666666667,fail,28,696,4.022988505747127
571,13,2024-01-01,25.0,50.0,46.0,24.0,83.33333333333334,fail,23,576,3.9930555555555554
571,14,2024-01-01,50.0,15.0,42.0,4.0,96.66666666666667,fail,22,576,3.8194444444444446
571,15,2024-01-01,15.0,20.0,40.0,8.0,100.0,fail,21,576,3.6458333333333335
571,16,2024-01-01,20.0,25.0,52.0,18.0,90.0,fail,20,576,3.4722222222222223
571,17,2024-01-01,35.0,50.0,60.0,2.0,83.33333333333334,fail,19,576,3.298611111111111
571,18,2024-01-01,45.0,35.0,42.0,42.0,73.33333333333334,fail,22,576,3.8194444444444446
571,19,2024-08-01,20.0,40.0,52.0,20.0,96.66666666666667,fail,26,504,5.158730158730158
571,20,2024-08-01,25.0,40.0,48.0,22.0,80.0,fail,24,504,4.761904761904762
571,21,2024-08-01,35.0,20.0,42.0,18.0,80.0,fail,21,504,4.166666666666666
571,22,2024-08-01,15.0,45.0,40.0,18.0,90.0,fail,23,504,4.563492063492063
571,23,2024-08-01,30.0,50.0,50.0,10.0,96.66666666666667,pass,20,504,3.968253968253968
571,24,2024-08-01,30.0,20.0,44.0,20.0,66.66666666666667,fail,21,504,4.166666666666666
571,49,2025-01-01,30.0,35.0,40.0,50.0,93.33333333333334,fail,20,384,5.208333333333334
571,50,2025-01-01,15.0,35.0,38.0,16.0,86.66666666666667,fail,24,384,6.25
571,51,2025-01-01,30.0,30.0,56.0,28.0,80.0,pass,25,384,6.510416666666667
571,52,2025-01-01,50.0,50.0,48.0,2.0,100.0,fail,22,384,5.729166666666666
571,65,2025-01-01,20.0,15.0,42.0,30.0,93.33333333333334,fail,28,384,7.291666666666667
571,66,2025-01-01,40.0,35.0,54.0,20.0,80.0,fail,25,384,6.510416666666667
572,1,2023-01-01,40.0,20.0,40.0,4.0,83.33333333333334,fail,26,768,3.3854166666666665
572,2,2023-01-01,35.0,45.0,46.0,28.0,86.66666666666667,pass,26,768,3.3854166666666665
572,3,2023-01-01,30.0,15.0,52.0,36.0,80.0,fail,23,768,2.994791666666667
572,4,2023-01-01,35.0,40.0,60.0,32.0,70.0,fail,21,768,2.734375
572,5,2023-01-01,50.0,45.0,58.0,6.0,100.0,fail,24,768,3.125
572,6,2023-01-01,25.0,35.0,58.0,4.0,83.33333333333334,fail,27,768,3.515625
572,7,2023-08-01,40.0,50.0,44.0,10.0,66.66666666666667,fail,24,696,3.4482758620689653
572,8,2023-08-01,30.0,40.0,50.0,20.0,73.33333333333334,fail,22,696,3.1609195402298855
572,9,2023-08-01,35.0,15.0,60.0,22.0,93.33333333333334,fail,25,696,3.5919540229885056
572,10,2023-08-01,15.0,30.0,56.0,14.0,66.66666666666667,fail,21,696,3.0172413793103448
572,11,2023-08-01,15.0,45.0,50.0,0.0,83.33333333333334,fail,26,696,3.7356321839080464
572,12,2023-08-01,40.0,40.0,56.0,2.0,96.66666666666667,fail,24,696,3.4482758620689653
572,13,2024-01-01,40.0,15.0,48.0,20.0,80.0,fail,19,576,3.298611111111111
572,14,2024-01-01,15.0,45.0,50.0,16.0,96.66666666666667,fail,23,576,3.9930555555555554
572,15,2024-01-01,30.0,45.0,40.0,32.0,70.0,fail,25,576,4.340277777777778
572,16,2024-01-01,35.0,20.0,50.0,24.0,66.66666666666667,fail,24,576,4.166666666666666
572,17,2024-01-01,45.0,45.0,48.0,16.0,83.33333333333334,fail,20,576,3.4722222222222223
572,18,2024-01-01,15.0,35.0,58.0,40.0,80.0,fail,23,576,3.9930555555555554
572,19,2024-08-01,25.0,40.0,60.0,32.0,96.66666666666667,fail,25,504,4.9603174603174605
572,20,2024-08-01,15.0,50.0,48.0,26.0,73.33333333333334,fail,24,504,4.761904761904762
572,21,2024-08-01,25.0,20.0,56.0,30.0,90.0,fail,23,504,4.563492063492063
572,22,2024-08-01,30.0,25.0,44.0,0.0,80.0,fail,23,504,4.563492063492063
572,23,2024-08-01,50.0,40.0,56.0,6.0,76.66666666666667,fail,22,504,4.365079365079365
572,24,2024-08-01,50.0,25.0,58.0,16.0,90.0,fail,26,504,5.158730158730158
572,49,2025-01-01,20.0,30.0,52.0,26.0,70.0,fail,24,384,6.25
572,50,2025-01-01,40.0,45.0,54.0,16.0,73.33333333333334,fail,26,384,6.770833333333333
572,51,2025-01-01,30.0,45.0,38.0,0.0,80.0,fail,19,384,4.947916666666666
572,52,2025-01-01,30.0,45.0,52.0,18.0,80.0,fail,21,384,5.46875
572,65,2025-01-01,25.0,45.0,46.0,14.0,83.33333333333334,fail,20,384,5.208333333333334
572,66,2025-01-01,15.0,15.0,54.0,34.0,93.33333333333334,fail,19,384,4.947916666666666
573,1,2023-01-01,35.0,50.0,60.0,36.0,76.66666666666667,fail,24,768,3.125
573,2,2023-01-01,20.0,25.0,50.0,22.0,96.66666666666667,fail,22,768,2.864583333333333
573,3,2023-01-01,40.0,45.0,46.0,0.0,100.0,fail,24,768,3.125
573,4,2023-01-01,45.0,20.0,46.0,30.0,90.0,fail,20,768,2.604166666666667
573,5,2023-01-01,35.0,45.0,40.0,50.0,66.66666666666667,fail,23,768,2.994791666666667
573,6,2023-01-01,20.0,20.0,60.0,24.0,100.0,fail,27,768,3.515625
573,7,2023-08-01,50.0,30.0,56.0,20.0,80.0,fail,23,696,3.3045977011494254
573,8,2023-08-01,50.0,45.0,44.0,44.0,83.33333333333334,fail,22,696,3.1609195402298855
573,9,2023-08-01,25.0,25.0,50.0,6.0,70.0,fail,21,696,3.0172413793103448
573,10,2023-08-01,30.0,45.0,50.0,24.0,76.66666666666667,fail,25,696,3.5919540229885056
573,11,2023-08-01,50.0,25.0,38.0,28.0,86.66666666666667,fail,24,696,3.4482758620689653
573,12,2023-08-01,15.0,15.0,42.0,16.0,70.0,fail,22,696,3.1609195402298855
573,13,2024-01-01,45.0,45.0,58.0,6.0,66.66666666666667,fail,25,576,4.340277777777778
573,14,2024-01-01,40.0,30.0,54.0,36.0,100.0,fail,24,576,4.166666666666666
573,15,2024-01-01,25.0,40.0,54.0,24.0,76.66666666666667,fail,18,576,3.125
573,16,2024-01-01,35.0,40.0,38.0,6.0,86.66666666666667,fail,23,576,3.9930555555555554
573,17,2024-01-01,35.0,25.0,58.0,32.0,66.66666666666667,fail,22,576,3.8194444444444446
573,18,2024-01-01,25.0,30.0,50.0,28.0,66.66666666666667,fail,22,576,3.8194444444444446
573,19,2024-08-01,40.0,35.0,46.0,16.0,93.33333333333334,fail,23,504,4.563492063492063
573,20,2024-08-01,45.0,45.0,58.0,20.0,90.0,fail,18,504,3.571428571428571
573,21,2024-08-01,25.0,25.0,38.0,38.0,86.66666666666667,fail,22,504,4.365079365079365
573,22,2024-08-01,20.0,20.0,48.0,12.0,76.66666666666667,fail,25,504,4.9603174603174605
573,23,2024-08-01,15.0,25.0,56.0,20.0,93.33333333333334,fail,27,504,5.357142857142857
573,24,2024-08-01,40.0,15.0,46.0,22.0,83.33333333333334,fail,20,504,3.968253968253968
573,49,2025-01-01,30.0,45.0,38.0,10.0,96.66666666666667,fail,20,384,5.208333333333334
573,50,2025-01-01,15.0,35.0,54.0,16.0,86.66666666666667,fail,26,384,6.770833333333333
573,51,2025-01-01,25.0,40.0,38.0,4.0,96.66666666666667,fail,22,384,5.729166666666666
573,52,2025-01-01,25.0,15.0,54.0,0.0,80.0,fail,23,384,5.989583333333334
573,65,2025-01-01,50.0,45.0,54.0,36.0,70.0,fail,23,384,5.989583333333334
573,66,2025-01-01,50.0,15.0,56.0,42.0,83.33333333333334,fail,26,384,6.770833333333333
574,1,2023-01-01,35.0,35.0,52.0,22.0,86.66666666666667,fail,20,768,2.604166666666667
574,2,2023-01-01,35.0,20.0,52.0,14.0,76.66666666666667,fail,22,768,2.864583333333333
574,3,2023-01-01,45.0,45.0,48.0,18.0,80.0,fail,25,768,3.2552083333333335
574,4,2023-01-01,20.0,30.0,38.0,10.0,86.66666666666667,fail,21,768,2.734375
574,5,2023-01-01,45.0,30.0,54.0,26.0,76.66666666666667,fail,18,768,2.34375
574,6,2023-01-01,20.0,25.0,38.0,36.0,80.0,fail,24,768,3.125
574,7,2023-08-01,40.0,15.0,48.0,12.0,83.33333333333334,fail,25,696,3.5919540229885056
574,8,2023-08-01,35.0,30.0,54.0,10.0,66.66666666666667,fail,23,696,3.3045977011494254
574,9,2023-08-01,50.0,40.0,40.0,24.0,66.66666666666667,fail,21,696,3.0172413793103448
574,10,2023-08-01,20.0,50.0,38.0,20.0,80.0,fail,21,696,3.0172413793103448
574,11,2023-08-01,20.0,30.0,42.0,24.0,76.66666666666667,fail,22,696,3.1609195402298855
574,12,2023-08-01,45.0,30.0,46.0,0.0,76.66666666666667,fail,21,696,3.0172413793103448
574,13,2024-01-01,35.0,25.0,46.0,32.0,96.66666666666667,fail,28,576,4.861111111111112
574,14,2024-01-01,25.0,25.0,60.0,38.0,66.66666666666667,pass,23,576,3.9930555555555554
574,15,2024-01-01,35.0,50.0,50.0,14.0,70.0,fail,25,576,4.340277777777778
574,16,2024-01-01,15.0,35.0,44.0,24.0,96.66666666666667,fail,20,576,3.4722222222222223
574,17,2024-01-01,45.0,20.0,52.0,26.0,93.33333333333334,fail,19,576,3.298611111111111
574,18,2024-01-01,40.0,20.0,40.0,4.0,100.0,pass,25,576,4.340277777777778
574,19,2024-08-01,20.0,50.0,38.0,4.0,96.66666666666667,fail,23,504,4.563492063492063
574,20,2024-08-01,50.0,45.0,42.0,40.0,83.33333333333334,fail,22,504,4.365079365079365
574,21,2024-08-01,45.0,30.0,46.0,42.0,83.33333333333334,fail,27,504,5.357142857142857
574,22,2024-08-01,15.0,50.0,40.0,38.0,80.0,fail,22,504,4.365079365079365
574,23,2024-08-01,25.0,45.0,42.0,2.0,76.66666666666667,fail,21,504,4.166666666666666
574,24,2024-08-01,50.0,50.0,54.0,20.0,70.0,fail,22,504,4.365079365079365
574,49,2025-01-01,50.0,25.0,52.0,26.0,66.66666666666667,fail,23,384,5.989583333333334
574,50,2025-01-01,35.0,20.0,50.0,32.0,96.66666666666667,fail,16,384,4.166666666666666
574,51,2025-01-01,20.0,40.0,42.0,4.0,83.33333333333334,fail,22,384,5.729166666666666
574,52,2025-01-01,40.0,50.0,52.0,12.0,93.33333333333334,fail,23,384,5.989583333333334
574,65,2025-01-01,50.0,25.0,58.0,0.0,70.0,fail,19,384,4.947916666666666
574,66,2025-01-01,35.0,50.0,48.0,30.0,80.0,fail,22,384,5.729166666666666
575,1,2023-01-01,20.0,35.0,54.0,42.0,90.0,fail,18,768,2.34375
575,2,2023-01-01,35.0,20.0,56.0,18.0,76.66666666666667,fail,26,768,3.3854166666666665
575,3,2023-01-01,20.0,30.0,42.0,36.0,90.0,fail,21,768,2.734375
575,4,2023-01-01,35.0,50.0,58.0,34.0,76.66666666666667,fail,22,768,2.864583333333333
575,5,2023-01-01,50.0,50.0,52.0,14.0,66.66666666666667,fail,21,768,2.734375
575,6,2023-01-01,50.0,40.0,50.0,10.0,83.33333333333334,pass,26,768,3.3854166666666665
575,7,2023-08-01,25.0,45.0,60.0,24.0,83.33333333333334,fail,19,696,2.7298850574712645
575,8,2023-08-01,20.0,40.0,54.0,10.0,70.0,fail,21,696,3.0172413793103448
575,9,2023-08-01,30.0,25.0,54.0,34.0,93.33333333333334,fail,19,696,2.7298850574712645
575,10,2023-08-01,35.0,35.0,38.0,20.0,70.0,fail,23,696,3.3045977011494254
575,11,2023-08-01,40.0,20.0,60.0,48.0,80.0,fail,19,696,2.7298850574712645
575,12,2023-08-01,45.0,25.0,46.0,12.0,90.0,fail,22,696,3.1609195402298855
575,13,2024-01-01,20.0,20.0,38.0,8.0,90.0,fail,19,576,3.298611111111111
575,14,2024-01-01,45.0,50.0,50.0,38.0,73.33333333333334,fail,25,576,4.340277777777778
575,15,2024-01-01,50.0,15.0,42.0,16.0,73.33333333333334,fail,20,576,3.4722222222222223
575,16,2024-01-01,50.0,45.0,46.0,22.0,90.0,fail,21,576,3.6458333333333335
575,17,2024-01-01,20.0,45.0,40.0,36.0,93.33333333333334,fail,19,576,3.298611111111111
575,18,2024-01-01,35.0,25.0,52.0,24.0,86.66666666666667,fail,21,576,3.6458333333333335
575,19,2024-08-01,40.0,20.0,40.0,8.0,73.33333333333334,fail,22,504,4.365079365079365
575,20,2024-08-01,40.0,50.0,48.0,50.0,86.66666666666667,fail,21,504,4.166666666666666
575,21,2024-08-01,15.0,20.0,44.0,36.0,93.33333333333334,fail,25,504,4.9603174603174605
575,22,2024-08-01,45.0,40.0,52.0,8.0,83.33333333333334,fail,21,504,4.166666666666666
575,23,2024-08-01,30.0,35.0,40.0,10.0,83.33333333333334,fail,22,504,4.365079365079365
575,24,2024-08-01,15.0,20.0,50.0,8.0,70.0,fail,20,504,3.968253968253968
575,49,2025-01-01,50.0,35.0,48.0,32.0,96.66666666666667,fail,24,384,6.25
575,50,2025-01-01,15.0,40.0,38.0,10.0,66.66666666666667,fail,23,384,5.989583333333334
575,51,2025-01-01,50.0,25.0,60.0,14.0,86.66666666666667,fail,22,384,5.729166666666666
575,52,2025-01-01,20.0,40.0,46.0,0.0,70.0,fail,23,384,5.989583333333334
575,65,2025-01-01,40.0,25.0,46.0,38.0,93.33333333333334,fail,22,384,5.729166666666666
575,66,2025-01-01,35.0,40.0,48.0,18.0,66.66666666666667,fail,24,384,6.25
576,1,2023-01-01,35.0,35.0,52.0,32.0,76.66666666666667,fail,19,768,2.473958333333333
576,2,2023-01-01,40.0,35.0,58.0,6.0,80.0,fail,27,768,3.515625
576,3,2023-01-01,40.0,30.0,50.0,20.0,76.66666666666667,pass,18,768,2.34375
576,4,2023-01-01,45.0,50.0,40.0,12.0,70.0,fail,22,768,2.864583333333333
576,5,2023-01-01,15.0,45.0,58.0,34.0,90.0,fail,24,768,3.125
576,6,2023-01-01,35.0,30.0,54.0,10.0,96.66666666666667,fail,17,768,2.213541666666667
576,7,2023-08-01,50.0,35.0,50.0,34.0,93.33333333333334,fail,21,696,3.0172413793103448
576,8,2023-08-01,35.0,50.0,54.0,20.0,100.0,fail,21,696,3.0172413793103448
576,9,2023-08-01,45.0,25.0,48.0,20.0,70.0,fail,21,696,3.0172413793103448
576,10,2023-08-01,45.0,40.0,42.0,34.0,70.0,fail,20,696,2.8735632183908044
576,11,2023-08-01,45.0,50.0,44.0,20.0,96.66666666666667,fail,25,696,3.5919540229885056
576,12,2023-08-01,50.0,30.0,48.0,26.0,100.0,fail,21,696,3.0172413793103448
576,13,2024-01-01,25.0,40.0,38.0,34.0,90.0,fail,25,576,4.340277777777778
576,14,2024-01-01,45.0,20.0,48.0,4.0,70.0,pass,25,576,4.340277777777778
576,15,2024-01-01,30.0,15.0,52.0,32.0,80.0,fail,23,576,3.9930555555555554
576,16,2024-01-01,15.0,40.0,56.0,34.0,73.33333333333334,fail,24,576,4.166666666666666
576,17,2024-01-01,20.0,50.0,60.0,52.0,70.0,fail,23,576,3.9930555555555554
576,18,2024-01-01,40.0,20.0,52.0,6.0,90.0,fail,24,576,4.166666666666666
576,19,2024-08-01,35.0,25.0,50.0,32.0,83.33333333333334,fail,25,504,4.9603174603174605
576,20,2024-08-01,35.0,20.0,42.0,32.0,86.66666666666667,fail,24,504,4.761904761904762
576,21,2024-08-01,25.0,40.0,44.0,32.0,80.0,fail,24,504,4.761904761904762
576,22,2024-08-01,30.0,20.0,38.0,34.0,66.66666666666667,fail,24,504,4.761904761904762
576,23,2024-08-01,45.0,50.0,60.0,20.0,96.66666666666667,fail,22,504,4.365079365079365
576,24,2024-08-01,40.0,35.0,46.0,12.0,80.0,fail,20,504,3.968253968253968
576,49,2025-01-01,40.0,50.0,46.0,6.0,80.0,fail,26,384,6.770833333333333
576,50,2025-01-01,50.0,20.0,48.0,12.0,66.66666666666667,fail,25,384,6.510416666666667
576,51,2025-01-01,50.0,20.0,44.0,16.0,100.0,fail,25,384,6.510416666666667
576,52,2025-01-01,45.0,35.0,40.0,26.0,90.0,pass,23,384,5.989583333333334
576,65,2025-01-01,35.0,25.0,42.0,44.0,90.0,fail,24,384,6.25
576,66,2025-01-01,50.0,15.0,42.0,2.0,86.66666666666667,fail,21,384,5.46875
577,1,2023-01-01,35.0,35.0,38.0,6.0,86.66666666666667,fail,24,768,3.125
577,2,2023-01-01,20.0,40.0,52.0,30.0,80.0,fail,24,768,3.125
577,3,2023-01-01,50.0,40.0,48.0,28.0,80.0,fail,25,768,3.2552083333333335
577,4,2023-01-01,45.0,25.0,42.0,2.0,93.33333333333334,fail,21,768,2.734375
577,5,2023-01-01,45.0,45.0,60.0,40.0,76.66666666666667,fail,25,768,3.2552083333333335
577,6,2023-01-01,15.0,25.0,38.0,36.0,100.0,fail,22,768,2.864583333333333
577,7,2023-08-01,45.0,40.0,58.0,56.0,73.33333333333334,fail,22,696,3.1609195402298855
577,8,2023-08-01,40.0,40.0,40.0,12.0,100.0,fail,25,696,3.5919540229885056
577,9,2023-08-01,35.0,50.0,56.0,8.0,96.66666666666667,fail,25,696,3.5919540229885056
577,10,2023-08-01,25.0,15.0,44.0,32.0,80.0,fail,20,696,2.8735632183908044
577,11,2023-08-01,30.0,25.0,56.0,32.0,93.33333333333334,fail,20,696,2.8735632183908044
577,12,2023-08-01,25.0,25.0,44.0,22.0,70.0,fail,25,696,3.5919540229885056
577,13,2024-01-01,25.0,50.0,46.0,24.0,90.0,fail,23,576,3.9930555555555554
577,14,2024-01-01,40.0,25.0,40.0,24.0,76.66666666666667,pass,26,576,4.513888888888888
577,15,2024-01-01,15.0,25.0,46.0,32.0,100.0,fail,27,576,4.6875
577,16,2024-01-01,35.0,45.0,58.0,14.0,70.0,fail,19,576,3.298611111111111
577,17,2024-01-01,40.0,25.0,48.0,22.0,86.66666666666667,fail,19,576,3.298611111111111
577,18,2024-01-01,30.0,15.0,56.0,18.0,70.0,fail,21,576,3.6458333333333335
577,19,2024-08-01,35.0,40.0,44.0,20.0,66.66666666666667,fail,25,504,4.9603174603174605
577,20,2024-08-01,15.0,20.0,52.0,38.0,96.66666666666667,fail,25,504,4.9603174603174605
577,21,2024-08-01,30.0,35.0,56.0,16.0,76.66666666666667,fail,24,504,4.761904761904762
577,22,2024-08-01,20.0,45.0,58.0,16.0,76.66666666666667,fail,28,504,5.555555555555555
577,23,2024-08-01,20.0,50.0,40.0,8.0,90.0,fail,22,504,4.365079365079365
577,24,2024-08-01,40.0,25.0,54.0,18.0,93.33333333333334,pass,22,504,4.365079365079365
577,49,2025-01-01,30.0,20.0,44.0,12.0,76.66666666666667,fail,21,384,5.46875
577,50,2025-01-01,30.0,45.0,38.0,2.0,83.33333333333334,fail,28,384,7.291666666666667
577,51,2025-01-01,45.0,35.0,42.0,46.0,93.33333333333334,fail,29,384,7.552083333333333
577,52,2025-01-01,20.0,25.0,60.0,38.0,76.66666666666667,fail,21,384,5.46875
577,65,2025-01-01,20.0,40.0,46.0,40.0,86.66666666666667,fail,20,384,5.208333333333334
577,66,2025-01-01,40.0,25.0,38.0,26.0,86.66666666666667,fail,19,384,4.947916666666666
578,1,2023-01-01,35.0,35.0,52.0,30.0,100.0,fail,21,768,2.734375
578,2,2023-01-01,25.0,35.0,38.0,26.0,90.0,fail,27,768,3.515625
578,3,2023-01-01,35.0,40.0,40.0,40.0,100.0,fail,19,768,2.473958333333333
578,4,2023-01-01,35.0,30.0,42.0,18.0,100.0,fail,23,768,2.994791666666667
578,5,2023-01-01,30.0,40.0,46.0,36.0,66.66666666666667,pass,26,768,3.3854166666666665
578,6,2023-01-01,40.0,25.0,38.0,34.0,93.33333333333334,fail,22,768,2.864583333333333
578,7,2023-08-01,15.0,15.0,42.0,16.0,100.0,fail,25,696,3.5919540229885056
578,8,2023-08-01,40.0,40.0,50.0,16.0,96.66666666666667,fail,25,696,3.5919540229885056
578,9,2023-08-01,35.0,30.0,50.0,16.0,83.33333333333334,fail,25,696,3.5919540229885056
578,10,2023-08-01,40.0,40.0,44.0,10.0,76.66666666666667,fail,24,696,3.4482758620689653
578,11,2023-08-01,50.0,45.0,52.0,20.0,66.66666666666667,fail,26,696,3.7356321839080464
578,12,2023-08-01,15.0,30.0,46.0,20.0,66.66666666666667,fail,21,696,3.0172413793103448
578,13,2024-01-01,15.0,40.0,60.0,30.0,76.66666666666667,fail,21,576,3.6458333333333335
578,14,2024-01-01,20.0,40.0,44.0,0.0,76.66666666666667,fail,27,576,4.6875
578,15,2024-01-01,30.0,15.0,60.0,26.0,80.0,fail,25,576,4.340277777777778
578,16,2024-01-01,35.0,20.0,58.0,14.0,76.66666666666667,fail,22,576,3.8194444444444446
578,17,2024-01-01,30.0,30.0,38.0,16.0,96.66666666666667,fail,24,576,4.166666666666666
578,18,2024-01-01,20.0,40.0,44.0,24.0,70.0,fail,23,576,3.9930555555555554
578,19,2024-08-01,20.0,30.0,46.0,12.0,90.0,fail,22,504,4.365079365079365
578,20,2024-08-01,25.0,40.0,50.0,16.0,93.33333333333334,fail,22,504,4.365079365079365
578,21,2024-08-01,30.0,25.0,54.0,32.0,93.33333333333334,fail,22,504,4.365079365079365
578,22,2024-08-01,15.0,20.0,38.0,46.0,80.0,fail,23,504,4.563492063492063
578,23,2024-08-01,20.0,35.0,58.0,6.0,86.66666666666667,fail,18,504,3.571428571428571
578,24,2024-08-01,40.0,50.0,40.0,30.0,90.0,fail,19,504,3.7698412698412698
578,49,2025-01-01,45.0,40.0,60.0,48.0,90.0,fail,25,384,6.510416666666667
578,50,2025-01-01,30.0,25.0,58.0,14.0,100.0,fail,26,384,6.770833333333333
578,51,2025-01-01,40.0,30.0,44.0,20.0,73.33333333333334,fail,24,384,6.25
578,52,2025-01-01,30.0,40.0,56.0,4.0,96.66666666666667,pass,24,384,6.25
578,65,2025-01-01,50.0,30.0,44.0,16.0,66.66666666666667,fail,25,384,6.510416666666667
578,66,2025-01-01,35.0,40.0,38.0,38.0,80.0,fail,24,384,6.25
579,1,2023-01-01,15.0,45.0,54.0,40.0,96.66666666666667,fail,22,768,2.864583333333333
579,2,2023-01-01,40.0,50.0,38.0,10.0,76.66666666666667,fail,22,768,2.864583333333333
579,3,2023-01-01,25.0,20.0,58.0,46.0,93.33333333333334,fail,22,768,2.864583333333333
579,4,2023-01-01,45.0,30.0,42.0,8.0,70.0,fail,26,768,3.3854166666666665
579,5,2023-01-01,20.0,50.0,54.0,30.0,66.66666666666667,fail,24,768,3.125
579,6,2023-01-01,20.0,35.0,58.0,34.0,66.66666666666667,fail,25,768,3.2552083333333335
579,7,2023-08-01,15.0,15.0,46.0,26.0,66.66666666666667,fail,23,696,3.3045977011494254
579,8,2023-08-01,20.0,45.0,50.0,38.0,80.0,fail,21,696,3.0172413793103448
579,9,2023-08-01,35.0,25.0,40.0,10.0,80.0,fail,24,696,3.4482758620689653
579,10,2023-08-01,20.0,45.0,54.0,0.0,93.33333333333334,fail,23,696,3.3045977011494254
579,11,2023-08-01,40.0,15.0,56.0,30.0,70.0,fail,21,696,3.0172413793103448
579,12,2023-08-01,40.0,35.0,50.0,20.0,96.66666666666667,fail,22,696,3.1609195402298855
579,13,2024-01-01,40.0,30.0,42.0,8.0,83.33333333333334,fail,22,576,3.8194444444444446
579,14,2024-01-01,20.0,45.0,58.0,36.0,83.33333333333334,fail,20,576,3.4722222222222223
579,15,2024-01-01,15.0,45.0,56.0,18.0,66.66666666666667,fail,19,576,3.298611111111111
579,16,2024-01-01,20.0,40.0,54.0,28.0,83.33333333333334,fail,24,576,4.166666666666666
579,17,2024-01-01,20.0,50.0,48.0,20.0,70.0,pass,17,576,2.951388888888889
579,18,2024-01-01,30.0,45.0,38.0,20.0,83.33333333333334,fail,22,576,3.8194444444444446
579,19,2024-08-01,20.0,25.0,46.0,16.0,73.33333333333334,fail,21,504,4.166666666666666
579,20,2024-08-01,20.0,35.0,52.0,30.0,100.0,fail,19,504,3.7698412698412698
579,21,2024-08-01,40.0,35.0,54.0,10.0,93.33333333333334,fail,24,504,4.761904761904762
579,22,2024-08-01,35.0,35.0,46.0,30.0,100.0,pass,24,504,4.761904761904762
579,23,2024-08-01,35.0,35.0,58.0,0.0,80.0,fail,20,504,3.968253968253968
579,24,2024-08-01,50.0,25.0,48.0,12.0,83.33333333333334,fail,24,504,4.761904761904762
579,49,2025-01-01,15.0,25.0,60.0,26.0,70.0,fail,25,384,6.510416666666667
579,50,2025-01-01,25.0,45.0,40.0,28.0,73.33333333333334,fail,22,384,5.729166666666666
579,51,2025-01-01,40.0,20.0,44.0,6.0,70.0,fail,25,384,6.510416666666667
579,52,2025-01-01,35.0,50.0,60.0,10.0,80.0,fail,27,384,7.03125
579,65,2025-01-01,15.0,20.0,54.0,32.0,66.66666666666667,fail,19,384,4.947916666666666
579,66,2025-01-01,25.0,40.0,48.0,34.0,66.66666666666667,fail,24,384,6.25
580,1,2023-01-01,45.0,50.0,50.0,30.0,83.33333333333334,fail,19,768,2.473958333333333
580,2,2023-01-01,20.0,45.0,56.0,20.0,66.66666666666667,fail,22,768,2.864583333333333
580,3,2023-01-01,15.0,45.0,52.0,14.0,96.66666666666667,fail,21,768,2.734375
580,4,2023-01-01,20.0,40.0,54.0,26.0,73.33333333333334,fail,27,768,3.515625
580,5,2023-01-01,25.0,20.0,50.0,38.0,66.66666666666667,fail,27,768,3.515625
580,6,2023-01-01,35.0,45.0,60.0,12.0,93.33333333333334,fail,20,768,2.604166666666667
580,7,2023-08-01,15.0,45.0,50.0,22.0,76.66666666666667,fail,20,696,2.8735632183908044
580,8,2023-08-01,20.0,45.0,40.0,16.0,80.0,fail,21,696,3.0172413793103448
580,9,2023-08-01,30.0,45.0,52.0,20.0,100.0,fail,24,696,3.4482758620689653
580,10,2023-08-01,50.0,15.0,42.0,14.0,83.33333333333334,fail,22,696,3.1609195402298855
580,11,2023-08-01,20.0,15.0,56.0,20.0,100.0,fail,21,696,3.0172413793103448
580,12,2023-08-01,25.0,35.0,60.0,26.0,70.0,fail,21,696,3.0172413793103448
580,13,2024-01-01,45.0,20.0,58.0,16.0,86.66666666666667,fail,19,576,3.298611111111111
580,14,2024-01-01,25.0,30.0,52.0,26.0,93.33333333333334,fail,22,576,3.8194444444444446
580,15,2024-01-01,40.0,50.0,48.0,18.0,86.66666666666667,fail,19,576,3.298611111111111
580,16,2024-01-01,50.0,40.0,50.0,20.0,96.66666666666667,fail,20,576,3.4722222222222223
580,17,2024-01-01,20.0,15.0,46.0,38.0,80.0,fail,21,576,3.6458333333333335
580,18,2024-01-01,15.0,15.0,50.0,42.0,66.66666666666667,pass,21,576,3.6458333333333335
580,19,2024-08-01,30.0,45.0,56.0,48.0,90.0,fail,21,504,4.166666666666666
580,20,2024-08-01,15.0,35.0,40.0,18.0,76.66666666666667,fail,27,504,5.357142857142857
580,21,2024-08-01,15.0,50.0,44.0,40.0,86.66666666666667,fail,24,504,4.761904761904762
580,22,2024-08-01,35.0,20.0,38.0,22.0,86.66666666666667,fail,19,504,3.7698412698412698
