"id","student_id","course_id","type","date","status","created_at","updated_at"
"4847","18","14","lecture","2024-04-11","present","2025-03-12 12:26:47","2025-03-12 12:26:47"
"4848","18","14","lecture","2024-04-18","present","2025-03-12 12:26:47","2025-03-12 12:26:47"
"4849","18","14","lab","2024-01-04","absent","2025-03-12 12:26:47","2025-03-12 12:26:47"
"4850","18","14","lab","2024-01-11","late","2025-03-12 12:26:47","2025-03-12 12:26:47"
"4851","18","14","lab","2024-01-18","absent","2025-03-12 12:26:47","2025-03-12 12:26:47"
"4852","18","14","lab","2024-01-25","absent","2025-03-12 12:26:47","2025-03-12 12:26:47"
"4853","18","14","lab","2024-02-01","present","2025-03-12 12:26:47","2025-03-12 12:26:47"
"4854","18","14","lab","2024-02-08","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4855","18","14","lab","2024-02-15","absent","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4856","18","14","lab","2024-02-22","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4857","18","14","lab","2024-02-29","absent","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4858","18","14","lab","2024-03-07","late","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4859","18","14","lab","2024-03-14","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4860","18","14","lab","2024-03-21","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4861","18","14","lab","2024-03-28","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4862","18","14","lab","2024-04-04","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4863","18","14","lab","2024-04-11","absent","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4864","18","14","lab","2024-04-18","absent","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4865","18","15","lecture","2024-01-01","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4866","18","15","lecture","2024-01-08","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4867","18","15","lecture","2024-01-15","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4868","18","15","lecture","2024-01-22","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4869","18","15","lecture","2024-01-29","absent","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4870","18","15","lecture","2024-02-05","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4871","18","15","lecture","2024-02-12","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4872","18","15","lecture","2024-02-19","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4873","18","15","lecture","2024-02-26","absent","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4874","18","15","lecture","2024-03-04","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4875","18","15","lecture","2024-03-11","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4876","18","15","lecture","2024-03-18","absent","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4877","18","15","lecture","2024-03-25","present","2025-03-12 12:26:48","2025-03-12 12:26:48"
"4878","18","15","lecture","2024-04-01","absent","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4879","18","15","lecture","2024-04-08","absent","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4880","18","15","lecture","2024-04-15","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4881","18","15","lab","2024-01-01","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4882","18","15","lab","2024-01-08","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4883","18","15","lab","2024-01-15","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4884","18","15","lab","2024-01-22","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4885","18","15","lab","2024-01-29","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4886","18","15","lab","2024-02-05","absent","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4887","18","15","lab","2024-02-12","absent","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4888","18","15","lab","2024-02-19","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4889","18","15","lab","2024-02-26","absent","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4890","18","15","lab","2024-03-04","absent","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4891","18","15","lab","2024-03-11","absent","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4892","18","15","lab","2024-03-18","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4893","18","15","lab","2024-03-25","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4894","18","15","lab","2024-04-01","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4895","18","15","lab","2024-04-08","present","2025-03-12 12:26:49","2025-03-12 12:26:49"
"4896","18","15","lab","2024-04-15","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4897","18","16","lecture","2024-01-06","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4898","18","16","lecture","2024-01-13","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4899","18","16","lecture","2024-01-20","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4900","18","16","lecture","2024-01-27","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4901","18","16","lecture","2024-02-03","late","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4902","18","16","lecture","2024-02-10","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4903","18","16","lecture","2024-02-17","absent","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4904","18","16","lecture","2024-02-24","absent","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4905","18","16","lecture","2024-03-02","absent","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4906","18","16","lecture","2024-03-09","absent","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4907","18","16","lecture","2024-03-16","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4908","18","16","lecture","2024-03-23","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4909","18","16","lecture","2024-03-30","absent","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4910","18","16","lecture","2024-04-06","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4911","18","16","lecture","2024-04-13","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4912","18","16","lecture","2024-04-20","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4913","18","16","lab","2024-01-06","absent","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4914","18","16","lab","2024-01-13","absent","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4915","18","16","lab","2024-01-20","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4916","18","16","lab","2024-01-27","present","2025-03-12 12:26:50","2025-03-12 12:26:50"
"4917","18","16","lab","2024-02-03","absent","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4918","18","16","lab","2024-02-10","absent","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4919","18","16","lab","2024-02-17","present","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4920","18","16","lab","2024-02-24","present","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4921","18","16","lab","2024-03-02","present","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4922","18","16","lab","2024-03-09","present","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4923","18","16","lab","2024-03-16","present","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4924","18","16","lab","2024-03-23","absent","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4925","18","16","lab","2024-03-30","present","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4926","18","16","lab","2024-04-06","absent","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4927","18","16","lab","2024-04-13","present","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4928","18","16","lab","2024-04-20","absent","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4929","18","17","lecture","2024-01-05","present","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4930","18","17","lecture","2024-01-12","absent","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4931","18","17","lecture","2024-01-19","present","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4932","18","17","lecture","2024-01-26","absent","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4933","18","17","lecture","2024-02-02","present","2025-03-12 12:26:51","2025-03-12 12:26:51"
"4934","18","17","lecture","2024-02-09","absent","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4935","18","17","lecture","2024-02-16","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4936","18","17","lecture","2024-02-23","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4937","18","17","lecture","2024-03-01","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4938","18","17","lecture","2024-03-08","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4939","18","17","lecture","2024-03-15","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4940","18","17","lecture","2024-03-22","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4941","18","17","lecture","2024-03-29","absent","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4942","18","17","lecture","2024-04-05","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4943","18","17","lecture","2024-04-12","absent","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4944","18","17","lecture","2024-04-19","absent","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4945","18","17","lab","2024-01-05","absent","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4946","18","17","lab","2024-01-12","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4947","18","17","lab","2024-01-19","absent","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4948","18","17","lab","2024-01-26","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4949","18","17","lab","2024-02-02","late","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4950","18","17","lab","2024-02-09","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4951","18","17","lab","2024-02-16","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4952","18","17","lab","2024-02-23","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4953","18","17","lab","2024-03-01","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4954","18","17","lab","2024-03-08","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4955","18","17","lab","2024-03-15","absent","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4956","18","17","lab","2024-03-22","present","2025-03-12 12:26:52","2025-03-12 12:26:52"
"4957","18","17","lab","2024-03-29","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4958","18","17","lab","2024-04-05","absent","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4959","18","17","lab","2024-04-12","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4960","18","17","lab","2024-04-19","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4961","18","18","lecture","2024-01-06","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4962","18","18","lecture","2024-01-13","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4963","18","18","lecture","2024-01-20","absent","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4964","18","18","lecture","2024-01-27","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4965","18","18","lecture","2024-02-03","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4966","18","18","lecture","2024-02-10","absent","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4967","18","18","lecture","2024-02-17","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4968","18","18","lecture","2024-02-24","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4969","18","18","lecture","2024-03-02","absent","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4970","18","18","lecture","2024-03-09","late","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4971","18","18","lecture","2024-03-16","absent","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4972","18","18","lecture","2024-03-23","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4973","18","18","lecture","2024-03-30","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4974","18","18","lecture","2024-04-06","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4975","18","18","lecture","2024-04-13","late","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4976","18","18","lecture","2024-04-20","present","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4977","18","18","lab","2024-01-06","late","2025-03-12 12:26:53","2025-03-12 12:26:53"
"4978","18","18","lab","2024-01-13","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4979","18","18","lab","2024-01-20","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4980","18","18","lab","2024-01-27","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4981","18","18","lab","2024-02-03","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4982","18","18","lab","2024-02-10","absent","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4983","18","18","lab","2024-02-17","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4984","18","18","lab","2024-02-24","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4985","18","18","lab","2024-03-02","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4986","18","18","lab","2024-03-09","late","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4987","18","18","lab","2024-03-16","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4988","18","18","lab","2024-03-23","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4989","18","18","lab","2024-03-30","absent","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4990","18","18","lab","2024-04-06","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4991","18","18","lab","2024-04-13","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4992","18","18","lab","2024-04-20","absent","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4993","18","19","lecture","2024-08-06","absent","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4994","18","19","lecture","2024-08-13","absent","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4995","18","19","lecture","2024-08-20","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4996","18","19","lecture","2024-08-27","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4997","18","19","lecture","2024-09-03","present","2025-03-12 12:26:54","2025-03-12 12:26:54"
"4998","18","19","lecture","2024-09-10","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"4999","18","19","lecture","2024-09-17","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5000","18","19","lecture","2024-09-24","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5001","18","19","lecture","2024-10-01","absent","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5002","18","19","lecture","2024-10-08","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5003","18","19","lecture","2024-10-15","absent","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5004","18","19","lecture","2024-10-22","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5005","18","19","lecture","2024-10-29","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5006","18","19","lecture","2024-11-05","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5007","18","19","lecture","2024-11-12","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5008","18","19","lecture","2024-11-19","absent","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5009","18","19","lab","2024-08-06","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5010","18","19","lab","2024-08-13","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5011","18","19","lab","2024-08-20","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5012","18","19","lab","2024-08-27","late","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5013","18","19","lab","2024-09-03","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5014","18","19","lab","2024-09-10","absent","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5015","18","19","lab","2024-09-17","absent","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5016","18","19","lab","2024-09-24","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5017","18","19","lab","2024-10-01","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5018","18","19","lab","2024-10-08","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5019","18","19","lab","2024-10-15","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5020","18","19","lab","2024-10-22","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5021","18","19","lab","2024-10-29","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5022","18","19","lab","2024-11-05","present","2025-03-12 12:26:55","2025-03-12 12:26:55"
"5023","18","19","lab","2024-11-12","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5024","18","19","lab","2024-11-19","absent","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5025","18","20","lecture","2024-08-04","absent","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5026","18","20","lecture","2024-08-11","late","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5027","18","20","lecture","2024-08-18","absent","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5028","18","20","lecture","2024-08-25","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5029","18","20","lecture","2024-09-01","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5030","18","20","lecture","2024-09-08","absent","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5031","18","20","lecture","2024-09-15","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5032","18","20","lecture","2024-09-22","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5033","18","20","lecture","2024-09-29","absent","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5034","18","20","lecture","2024-10-06","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5035","18","20","lecture","2024-10-13","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5036","18","20","lecture","2024-10-20","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5037","18","20","lecture","2024-10-27","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5038","18","20","lecture","2024-11-03","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5039","18","20","lecture","2024-11-10","absent","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5040","18","20","lecture","2024-11-17","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5041","18","20","lab","2024-08-04","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5042","18","20","lab","2024-08-11","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5043","18","20","lab","2024-08-18","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5044","18","20","lab","2024-08-25","present","2025-03-12 12:26:56","2025-03-12 12:26:56"
"5045","18","20","lab","2024-09-01","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5046","18","20","lab","2024-09-08","absent","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5047","18","20","lab","2024-09-15","late","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5048","18","20","lab","2024-09-22","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5049","18","20","lab","2024-09-29","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5050","18","20","lab","2024-10-06","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5051","18","20","lab","2024-10-13","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5052","18","20","lab","2024-10-20","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5053","18","20","lab","2024-10-27","absent","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5054","18","20","lab","2024-11-03","absent","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5055","18","20","lab","2024-11-10","late","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5056","18","20","lab","2024-11-17","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5057","18","21","lecture","2024-08-01","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5058","18","21","lecture","2024-08-08","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5059","18","21","lecture","2024-08-15","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5060","18","21","lecture","2024-08-22","absent","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5061","18","21","lecture","2024-08-29","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5062","18","21","lecture","2024-09-05","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5063","18","21","lecture","2024-09-12","present","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5064","18","21","lecture","2024-09-19","absent","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5065","18","21","lecture","2024-09-26","absent","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5066","18","21","lecture","2024-10-03","late","2025-03-12 12:26:57","2025-03-12 12:26:57"
"5067","18","21","lecture","2024-10-10","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5068","18","21","lecture","2024-10-17","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5069","18","21","lecture","2024-10-24","absent","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5070","18","21","lecture","2024-10-31","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5071","18","21","lecture","2024-11-07","absent","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5072","18","21","lecture","2024-11-14","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5073","18","21","lab","2024-08-01","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5074","18","21","lab","2024-08-08","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5075","18","21","lab","2024-08-15","absent","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5076","18","21","lab","2024-08-22","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5077","18","21","lab","2024-08-29","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5078","18","21","lab","2024-09-05","absent","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5079","18","21","lab","2024-09-12","absent","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5080","18","21","lab","2024-09-19","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5081","18","21","lab","2024-09-26","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5082","18","21","lab","2024-10-03","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5083","18","21","lab","2024-10-10","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5084","18","21","lab","2024-10-17","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5085","18","21","lab","2024-10-24","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5086","18","21","lab","2024-10-31","present","2025-03-12 12:26:58","2025-03-12 12:26:58"
"5087","18","21","lab","2024-11-07","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5088","18","21","lab","2024-11-14","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5089","18","22","lecture","2024-08-02","absent","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5090","18","22","lecture","2024-08-09","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5091","18","22","lecture","2024-08-16","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5092","18","22","lecture","2024-08-23","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5093","18","22","lecture","2024-08-30","late","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5094","18","22","lecture","2024-09-06","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5095","18","22","lecture","2024-09-13","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5096","18","22","lecture","2024-09-20","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5097","18","22","lecture","2024-09-27","absent","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5098","18","22","lecture","2024-10-04","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5099","18","22","lecture","2024-10-11","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5100","18","22","lecture","2024-10-18","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5101","18","22","lecture","2024-10-25","present","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5102","18","22","lecture","2024-11-01","absent","2025-03-12 12:26:59","2025-03-12 12:26:59"
"5103","18","22","lecture","2024-11-08","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5104","18","22","lecture","2024-11-15","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5105","18","22","lab","2024-08-02","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5106","18","22","lab","2024-08-09","absent","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5107","18","22","lab","2024-08-16","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5108","18","22","lab","2024-08-23","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5109","18","22","lab","2024-08-30","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5110","18","22","lab","2024-09-06","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5111","18","22","lab","2024-09-13","absent","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5112","18","22","lab","2024-09-20","absent","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5113","18","22","lab","2024-09-27","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5114","18","22","lab","2024-10-04","absent","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5115","18","22","lab","2024-10-11","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5116","18","22","lab","2024-10-18","absent","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5117","18","22","lab","2024-10-25","absent","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5118","18","22","lab","2024-11-01","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5119","18","22","lab","2024-11-08","absent","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5120","18","22","lab","2024-11-15","absent","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5121","18","23","lecture","2024-08-06","absent","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5122","18","23","lecture","2024-08-13","absent","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5123","18","23","lecture","2024-08-20","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5124","18","23","lecture","2024-08-27","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5125","18","23","lecture","2024-09-03","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5126","18","23","lecture","2024-09-10","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5127","18","23","lecture","2024-09-17","late","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5128","18","23","lecture","2024-09-24","present","2025-03-12 12:27:00","2025-03-12 12:27:00"
"5129","18","23","lecture","2024-10-01","present","2025-03-12 12:27:01","2025-03-12 12:27:01"
"5130","18","23","lecture","2024-10-08","present","2025-03-12 12:27:01","2025-03-12 12:27:01"
"5131","18","23","lecture","2024-10-15","absent","2025-03-12 12:27:01","2025-03-12 12:27:01"
"5132","18","23","lecture","2024-10-22","present","2025-03-12 12:27:01","2025-03-12 12:27:01"
"5133","18","23","lecture","2024-10-29","present","2025-03-12 12:27:01","2025-03-12 12:27:01"
"5134","18","23","lecture","2024-11-05","present","2025-03-12 12:27:01","2025-03-12 12:27:01"
"5135","18","23","lecture","2024-11-12","present","2025-03-12 12:27:01","2025-03-12 12:27:01"
"5136","18","23","lecture","2024-11-19","present","2025-03-12 12:27:01","2025-03-12 12:27:01"
"5137","18","23","lab","2024-08-06","absent","2025-03-12 12:27:01","2025-03-12 12:27:01"
"5138","18","23","lab","2024-08-13","present","2025-03-12 12:27:01","2025-03-12 12:27:01"
